"country","forecast_year","forecast_quarter","target_year","target_quarter","horizon","target","tau","lower_bound","upper_bound","truth_value","prediction","covered","IS"
"Canada",2003,NA,2004,4,1,"cpi",0.1,1.79542204210987,1.88299426094396,2.23456211948951,NA,FALSE,0.868834126713084
"Canada",2004,NA,2005,4,1,"cpi",0.1,1.88299426094396,2.07712502773338,2.00218136491059,NA,TRUE,0.19413076678942
"Canada",2005,NA,2006,4,1,"cpi",0.1,1.92424097541063,2.11837174220005,2.14602107835604,NA,FALSE,0.255573736024954
"Canada",2006,NA,2007,4,1,"cpi",0.1,2.07410122163332,2.19029159892277,2.38540342481082,NA,FALSE,0.549772212596227
"Canada",2007,NA,2008,4,1,"cpi",0.1,2.19029159892277,2.25576022342775,0.292141396435586,NA,FALSE,4.28358018558762
"Canada",2008,NA,2009,4,1,"cpi",0.1,2.19029159892277,2.25576022342775,1.77674215393546,NA,FALSE,0.984467391143452
"Canada",2009,NA,2010,4,1,"cpi",0.1,2.19029159892277,2.25576022342775,2.8902561167552,NA,FALSE,1.47545949856598
"Canada",2010,NA,2011,4,1,"cpi",0.1,2.19029159892277,2.25576022342775,1.5156782312455,NA,FALSE,1.56460944156559
"Canada",2011,NA,2012,4,1,"cpi",0.1,2.07410122163332,2.19029159892277,0.958904109588499,NA,FALSE,2.5944061818335
"Canada",2012,NA,2013,4,1,"cpi",0.1,1.92424097541063,2.07410122163332,1.89959294436879,NA,FALSE,0.204633648537885
"Canada",2013,NA,2014,4,1,"cpi",0.1,1.87294676513973,1.95088715463969,1.10526666222837,NA,FALSE,1.78389617374743
"Canada",2014,NA,2015,4,1,"cpi",0.1,1.83816754915212,1.95088715463969,1.40891434590795,NA,FALSE,1.06661561269684
"Canada",2015,NA,2016,4,1,"cpi",0.1,1.64621019259048,1.83816754915212,1.6100759592282,NA,FALSE,0.272255652922267
"Canada",2016,NA,2017,4,1,"cpi",0.1,1.56287709523685,1.69340905658183,2.24252491694275,NA,FALSE,1.35078942881369
"Canada",2017,NA,2018,4,1,"cpi",0.1,1.56287709523685,1.69340905658183,1.94926902411596,NA,FALSE,0.699109666976381
"Canada",2018,NA,2019,4,1,"cpi",0.1,1.56287709523685,1.69340905658183,0.716999632307869,NA,FALSE,2.01025965674271
"Canada",2019,NA,2020,4,1,"cpi",0.1,1.56287709523685,1.69340905658183,3.39519318527535,NA,FALSE,3.9122744695528
"Canada",2020,NA,2021,4,1,"cpi",0.1,1.56287709523685,1.75483445179849,6.79651641755912,NA,FALSE,11.3956950582519
"Canada",2021,NA,2022,4,1,"cpi",0.1,1.56287709523685,1.75483445179849,3.87900159788375,NA,FALSE,4.91232879230666
"Canada",2022,NA,2023,4,1,"cpi",0.1,1.75483445179849,1.92443098424238,NA,NA,NA,NA
"Canada",2023,NA,2024,4,1,"cpi",0.1,1.91201196430558,1.93685000417917,NA,NA,NA,NA
"Canada",2024,NA,2025,4,1,"cpi",0.1,1.94926902411596,1.94926902411596,NA,NA,NA,NA
"Canada",2000,NA,2000,4,0.5,"gdp",0.1,2.27208222702916,2.71530458740969,1.50029461605823,NA,FALSE,2.15830594031593
"Canada",2001,NA,2001,4,0.5,"gdp",0.1,2.27208222702916,2.71530458740969,3.28031622832838,NA,FALSE,1.69880378464429
"Canada",2002,NA,2002,4,0.5,"gdp",0.1,2.71530458740969,3.19200546069833,2.02287691329173,NA,FALSE,2.01542903799521
"Canada",2003,NA,2003,4,0.5,"gdp",0.1,2.71530458740969,3.19200546069833,2.93300091176396,NA,TRUE,0.476700873288645
"Canada",2004,NA,2004,4,0.5,"gdp",0.1,3.01834780241612,3.19200546069833,2.93568148137116,NA,FALSE,0.357360593937677
"Canada",2005,NA,2005,4,0.5,"gdp",0.1,2.93434119656756,3.01968808721972,2.75877959255639,NA,FALSE,0.475483788454761
"Canada",2006,NA,2006,4,0.5,"gdp",0.1,2.93434119656756,3.01968808721972,2.71331940270976,NA,FALSE,0.576506432558382
"Canada",2007,NA,2007,4,0.5,"gdp",0.1,2.93434119656756,3.01968808721972,0.414352989990952,NA,FALSE,5.68532068304462
"Canada",2008,NA,2008,4,0.5,"gdp",0.1,2.84589025216018,2.93434119656756,-2.46199986419378,NA,FALSE,11.8837623140828
"Canada",2009,NA,2009,4,0.5,"gdp",0.1,2.73604949763307,2.84589025216018,3.21488935788097,NA,FALSE,0.929838767239978
"Canada",2010,NA,2010,4,0.5,"gdp",0.1,2.73604949763307,2.84589025216018,2.40559852225579,NA,FALSE,0.844176255365511
"Canada",2011,NA,2011,4,0.5,"gdp",0.1,2.55945896248278,2.73604949763307,1.7089903528317,NA,FALSE,2.06652077881936
"Canada",2012,NA,2012,4,0.5,"gdp",0.1,2.55945896248278,2.73604949763307,2.02201697652882,NA,FALSE,1.37090605949242
"Canada",2013,NA,2013,4,0.5,"gdp",0.1,2.21423771777376,2.55945896248278,2.43927679182348,NA,TRUE,0.345221244709015
"Canada",2014,NA,2014,4,0.5,"gdp",0.1,2.42243765703964,2.57629809726662,1.0782975138163,NA,FALSE,3.14083853627884
"Canada",2015,NA,2015,4,0.5,"gdp",0.1,2.2138077493923,2.42243765703964,1.46776119706518,NA,FALSE,1.86651113504094
"Canada",2016,NA,2016,4,0.5,"gdp",0.1,1.86550366468026,2.2138077493923,3.04737801390693,NA,FALSE,2.2006824503001
"Canada",2017,NA,2017,4,0.5,"gdp",0.1,1.86550366468026,2.2138077493923,1.87856366208394,NA,TRUE,0.348304084712045
"Canada",2018,NA,2018,4,0.5,"gdp",0.1,1.79377700745782,1.95029031930638,1.65604085094309,NA,FALSE,0.462593659659071
"Canada",2019,NA,2019,4,0.5,"gdp",0.1,1.79377700745782,1.95029031930638,-5.3129447501408,NA,FALSE,15.9492283287344
"Canada",2020,NA,2020,4,0.5,"gdp",0.1,1.79377700745782,1.95029031930638,4.5408872787436,NA,FALSE,5.91339544393127
"Canada",2021,NA,2021,4,0.5,"gdp",0.1,1.79377700745782,1.95029031930638,3.43798171948653,NA,FALSE,3.46249420113778
"Canada",2022,NA,2022,4,0.5,"gdp",0.1,1.79377700745782,1.95029031930638,1.24892732179356,NA,FALSE,1.36729039110247
"Canada",2023,NA,2023,4,0.5,"gdp",0.1,1.76730225651352,1.95029031930638,NA,NA,NA,NA
"Canada",2024,NA,2024,4,0.5,"gdp",0.1,1.7116715537283,1.82293295929873,NA,NA,NA,NA
"Canada",2000,NA,2001,4,1,"gdp",0.1,2.27208222702916,2.71530458740969,3.28031622832838,NA,FALSE,1.69880378464429
"Canada",2001,NA,2002,4,1,"gdp",0.1,2.71530458740969,3.19200546069833,2.02287691329173,NA,FALSE,2.01542903799521
"Canada",2002,NA,2003,4,1,"gdp",0.1,2.71530458740969,3.19200546069833,2.93300091176396,NA,TRUE,0.476700873288645
"Canada",2003,NA,2004,4,1,"gdp",0.1,3.01834780241612,3.19200546069833,2.93568148137116,NA,FALSE,0.357360593937677
"Canada",2004,NA,2005,4,1,"gdp",0.1,2.93434119656756,3.01968808721972,2.75877959255639,NA,FALSE,0.475483788454761
"Canada",2005,NA,2006,4,1,"gdp",0.1,2.93434119656756,3.01968808721972,2.71331940270976,NA,FALSE,0.576506432558382
"Canada",2006,NA,2007,4,1,"gdp",0.1,2.93434119656756,3.01968808721972,0.414352989990952,NA,FALSE,5.68532068304462
"Canada",2007,NA,2008,4,1,"gdp",0.1,2.84589025216018,2.93434119656756,-2.46199986419378,NA,FALSE,11.8837623140828
"Canada",2008,NA,2009,4,1,"gdp",0.1,2.73604949763307,2.84589025216018,3.21488935788097,NA,FALSE,0.929838767239978
"Canada",2009,NA,2010,4,1,"gdp",0.1,2.73604949763307,2.84589025216018,2.40559852225579,NA,FALSE,0.844176255365511
"Canada",2010,NA,2011,4,1,"gdp",0.1,2.55945896248278,2.73604949763307,1.7089903528317,NA,FALSE,2.06652077881936
"Canada",2011,NA,2012,4,1,"gdp",0.1,2.55945896248278,2.73604949763307,2.02201697652882,NA,FALSE,1.37090605949242
"Canada",2012,NA,2013,4,1,"gdp",0.1,2.21423771777376,2.55945896248278,2.43927679182348,NA,TRUE,0.345221244709015
"Canada",2013,NA,2014,4,1,"gdp",0.1,2.42243765703964,2.57629809726662,1.0782975138163,NA,FALSE,3.14083853627884
"Canada",2014,NA,2015,4,1,"gdp",0.1,2.2138077493923,2.42243765703964,1.46776119706518,NA,FALSE,1.86651113504094
"Canada",2015,NA,2016,4,1,"gdp",0.1,1.86550366468026,2.2138077493923,3.04737801390693,NA,FALSE,2.2006824503001
"Canada",2016,NA,2017,4,1,"gdp",0.1,1.86550366468026,2.2138077493923,1.87856366208394,NA,TRUE,0.348304084712045
"Canada",2017,NA,2018,4,1,"gdp",0.1,1.79377700745782,1.95029031930638,1.65604085094309,NA,FALSE,0.462593659659071
"Canada",2018,NA,2019,4,1,"gdp",0.1,1.79377700745782,1.95029031930638,-5.3129447501408,NA,FALSE,15.9492283287344
"Canada",2019,NA,2020,4,1,"gdp",0.1,1.79377700745782,1.95029031930638,4.5408872787436,NA,FALSE,5.91339544393127
"Canada",2020,NA,2021,4,1,"gdp",0.1,1.79377700745782,1.95029031930638,3.43798171948653,NA,FALSE,3.46249420113778
"Canada",2021,NA,2022,4,1,"gdp",0.1,1.79377700745782,1.95029031930638,1.24892732179356,NA,FALSE,1.36729039110247
"Canada",2022,NA,2023,4,1,"gdp",0.1,1.76730225651352,1.95029031930638,NA,NA,NA,NA
"Canada",2023,NA,2024,4,1,"gdp",0.1,1.7116715537283,1.82293295929873,NA,NA,NA,NA
"Canada",2024,NA,2025,4,1,"gdp",0.1,1.65604085094309,1.65604085094309,NA,NA,NA,NA
"Canada",2000,NA,2000,4,0.5,"cpi",0.2,1.6556711728335,1.86813175860248,2.54467897330315,NA,FALSE,1.90382862252065
"Canada",2001,NA,2001,4,0.5,"cpi",0.2,1.6556711728335,1.86813175860248,2.27695832736599,NA,FALSE,1.23452700767775
"Canada",2002,NA,2002,4,0.5,"cpi",0.2,1.6556711728335,1.86813175860248,2.73694526109434,NA,FALSE,2.38449434199863
"Canada",2003,NA,2003,4,0.5,"cpi",0.2,1.74454349830908,1.91968793597725,1.84630058591067,NA,TRUE,0.17514443766817
"Canada",2004,NA,2004,4,0.5,"cpi",0.2,1.74454349830908,1.91968793597725,2.23456211948951,NA,FALSE,0.962329896448819
"Canada",2005,NA,2005,4,0.5,"cpi",0.2,1.84630058591067,2.23456211948951,2.00218136491059,NA,TRUE,0.38826153357884
"Canada",2006,NA,2006,4,0.5,"cpi",0.2,1.84630058591067,2.23456211948951,2.14602107835604,NA,TRUE,0.38826153357884
"Canada",2007,NA,2007,4,0.5,"cpi",0.2,2.00218136491059,2.23456211948951,2.38540342481082,NA,FALSE,0.609484017882195
"Canada",2008,NA,2008,4,0.5,"cpi",0.2,2.14602107835604,2.27695832736599,0.292141396435586,NA,FALSE,4.76563645381108
"Canada",2009,NA,2009,4,0.5,"cpi",0.2,2.14602107835604,2.27695832736599,1.77674215393546,NA,FALSE,1.0541345600614
"Canada",2010,NA,2010,4,0.5,"cpi",0.2,2.14602107835604,2.27695832736599,2.8902561167552,NA,FALSE,1.66418172248298
"Canada",2011,NA,2011,4,0.5,"cpi",0.2,2.14602107835604,2.27695832736599,1.5156782312455,NA,FALSE,1.7067943667863
"Canada",2012,NA,2012,4,0.5,"cpi",0.2,2.00218136491059,2.23456211948951,0.958904109588499,NA,FALSE,2.84057389288415
"Canada",2013,NA,2013,4,0.5,"cpi",0.2,1.84630058591067,2.14602107835604,1.89959294436879,NA,TRUE,0.29972049244537
"Canada",2014,NA,2014,4,0.5,"cpi",0.2,1.84630058591067,2.00218136491059,1.10526666222837,NA,FALSE,2.00846558820567
"Canada",2015,NA,2015,4,0.5,"cpi",0.2,1.77674215393546,2.00218136491059,1.40891434590795,NA,FALSE,1.1450087310439
"Canada",2016,NA,2016,4,0.5,"cpi",0.2,1.5156782312455,1.89959294436879,1.6100759592282,NA,TRUE,0.38391471312329
"Canada",2017,NA,2017,4,0.5,"cpi",0.2,1.5156782312455,1.77674215393546,2.24252491694275,NA,FALSE,1.42552083020819
"Canada",2018,NA,2018,4,0.5,"cpi",0.2,1.5156782312455,1.77674215393546,1.94926902411596,NA,FALSE,0.69238109814121
"Canada",2019,NA,2019,4,0.5,"cpi",0.2,1.5156782312455,1.77674215393546,0.716999632307869,NA,FALSE,2.25776042003404
"Canada",2020,NA,2020,4,0.5,"cpi",0.2,1.5156782312455,1.77674215393546,3.39519318527535,NA,FALSE,4.30719150103969
"Canada",2021,NA,2021,4,0.5,"cpi",0.2,1.5156782312455,1.89959294436879,6.79651641755912,NA,FALSE,12.6262233960991
"Canada",2022,NA,2022,4,0.5,"cpi",0.2,1.5156782312455,1.89959294436879,3.87900159788375,NA,FALSE,5.33243634691069
"Canada",2023,NA,2023,4,0.5,"cpi",0.2,1.6100759592282,1.94926902411596,NA,NA,NA,NA
"Canada",2024,NA,2024,4,0.5,"cpi",0.2,1.89959294436879,1.94926902411596,NA,NA,NA,NA
"Canada",2000,NA,2001,4,1,"cpi",0.2,1.6556711728335,1.86813175860248,2.27695832736599,NA,FALSE,1.23452700767775
"Canada",2001,NA,2002,4,1,"cpi",0.2,1.6556711728335,1.86813175860248,2.73694526109434,NA,FALSE,2.38449434199863
"Canada",2002,NA,2003,4,1,"cpi",0.2,1.74454349830908,1.91968793597725,1.84630058591067,NA,TRUE,0.17514443766817
"Canada",2003,NA,2004,4,1,"cpi",0.2,1.74454349830908,1.91968793597725,2.23456211948951,NA,FALSE,0.962329896448819
"Canada",2004,NA,2005,4,1,"cpi",0.2,1.84630058591067,2.23456211948951,2.00218136491059,NA,TRUE,0.38826153357884
"Canada",2005,NA,2006,4,1,"cpi",0.2,1.84630058591067,2.23456211948951,2.14602107835604,NA,TRUE,0.38826153357884
"Canada",2006,NA,2007,4,1,"cpi",0.2,2.00218136491059,2.23456211948951,2.38540342481082,NA,FALSE,0.609484017882195
"Canada",2007,NA,2008,4,1,"cpi",0.2,2.14602107835604,2.27695832736599,0.292141396435586,NA,FALSE,4.76563645381108
"Canada",2008,NA,2009,4,1,"cpi",0.2,2.14602107835604,2.27695832736599,1.77674215393546,NA,FALSE,1.0541345600614
"Canada",2009,NA,2010,4,1,"cpi",0.2,2.14602107835604,2.27695832736599,2.8902561167552,NA,FALSE,1.66418172248298
"Canada",2010,NA,2011,4,1,"cpi",0.2,2.14602107835604,2.27695832736599,1.5156782312455,NA,FALSE,1.7067943667863
"Canada",2011,NA,2012,4,1,"cpi",0.2,2.00218136491059,2.23456211948951,0.958904109588499,NA,FALSE,2.84057389288415
"Canada",2012,NA,2013,4,1,"cpi",0.2,1.84630058591067,2.14602107835604,1.89959294436879,NA,TRUE,0.29972049244537
"Canada",2013,NA,2014,4,1,"cpi",0.2,1.84630058591067,2.00218136491059,1.10526666222837,NA,FALSE,2.00846558820567
"Canada",2014,NA,2015,4,1,"cpi",0.2,1.77674215393546,2.00218136491059,1.40891434590795,NA,FALSE,1.1450087310439
"Canada",2015,NA,2016,4,1,"cpi",0.2,1.5156782312455,1.89959294436879,1.6100759592282,NA,TRUE,0.38391471312329
"Canada",2016,NA,2017,4,1,"cpi",0.2,1.5156782312455,1.77674215393546,2.24252491694275,NA,FALSE,1.42552083020819
"Canada",2017,NA,2018,4,1,"cpi",0.2,1.5156782312455,1.77674215393546,1.94926902411596,NA,FALSE,0.69238109814121
"Canada",2018,NA,2019,4,1,"cpi",0.2,1.5156782312455,1.77674215393546,0.716999632307869,NA,FALSE,2.25776042003404
"Canada",2019,NA,2020,4,1,"cpi",0.2,1.5156782312455,1.77674215393546,3.39519318527535,NA,FALSE,4.30719150103969
"Canada",2020,NA,2021,4,1,"cpi",0.2,1.5156782312455,1.89959294436879,6.79651641755912,NA,FALSE,12.6262233960991
"Canada",2021,NA,2022,4,1,"cpi",0.2,1.5156782312455,1.89959294436879,3.87900159788375,NA,FALSE,5.33243634691069
"Canada",2022,NA,2023,4,1,"cpi",0.2,1.6100759592282,1.94926902411596,NA,NA,NA,NA
"Canada",2023,NA,2024,4,1,"cpi",0.2,1.89959294436879,1.94926902411596,NA,NA,NA,NA
"Canada",2024,NA,2025,4,1,"cpi",0.2,1.94926902411596,1.94926902411596,NA,NA,NA,NA
"Canada",2000,NA,2000,4,0.5,"gdp",0.2,2.21724997230723,3.10369469306828,1.50029461605823,NA,FALSE,2.67883311138355
"Canada",2001,NA,2001,4,0.5,"gdp",0.2,2.21724997230723,3.10369469306828,3.28031622832838,NA,FALSE,1.3279985589113
"Canada",2002,NA,2002,4,0.5,"gdp",0.2,2.32691448175109,3.28031622832838,2.02287691329173,NA,FALSE,1.71349566772569
"Canada",2003,NA,2003,4,0.5,"gdp",0.2,2.32691448175109,3.28031622832838,2.93300091176396,NA,TRUE,0.95340174657729
"Canada",2004,NA,2004,4,0.5,"gdp",0.2,2.93300091176396,3.28031622832838,2.93568148137116,NA,TRUE,0.34731531656442
"Canada",2005,NA,2005,4,0.5,"gdp",0.2,2.93300091176396,3.10369469306828,2.75877959255639,NA,FALSE,0.606247079323246
"Canada",2006,NA,2006,4,0.5,"gdp",0.2,2.93300091176396,3.10369469306828,2.71331940270976,NA,FALSE,0.71989755393982
"Canada",2007,NA,2007,4,0.5,"gdp",0.2,2.93300091176396,3.10369469306828,0.414352989990952,NA,FALSE,6.46731358573684
"Canada",2008,NA,2008,4,0.5,"gdp",0.2,2.75877959255639,2.93568148137116,-2.46199986419378,NA,FALSE,13.2288505306902
"Canada",2009,NA,2009,4,0.5,"gdp",0.2,2.71331940270976,2.93300091176396,3.21488935788097,NA,FALSE,0.924402624346725
"Canada",2010,NA,2010,4,0.5,"gdp",0.2,2.71331940270976,2.93300091176396,2.40559852225579,NA,FALSE,0.988983710189125
"Canada",2011,NA,2011,4,0.5,"gdp",0.2,2.40559852225579,2.75877959255639,1.7089903528317,NA,FALSE,2.09470149386082
"Canada",2012,NA,2012,4,0.5,"gdp",0.2,2.40559852225579,2.75877959255639,2.02201697652882,NA,FALSE,1.31213493461803
"Canada",2013,NA,2013,4,0.5,"gdp",0.2,2.02287691329173,2.71331940270976,2.43927679182348,NA,TRUE,0.69044248941803
"Canada",2014,NA,2014,4,0.5,"gdp",0.2,2.40559852225579,2.71331940270976,1.0782975138163,NA,FALSE,3.6259734015527
"Canada",2015,NA,2015,4,0.5,"gdp",0.2,2.02201697652882,2.43927679182348,1.46776119706518,NA,FALSE,1.80289926395376
"Canada",2016,NA,2016,4,0.5,"gdp",0.2,1.7089903528317,2.40559852225579,3.04737801390693,NA,FALSE,2.30105689855194
"Canada",2017,NA,2017,4,0.5,"gdp",0.2,1.7089903528317,2.40559852225579,1.87856366208394,NA,TRUE,0.69660816942409
"Canada",2018,NA,2018,4,0.5,"gdp",0.2,1.7089903528317,2.02201697652882,1.65604085094309,NA,FALSE,0.445400378418645
"Canada",2019,NA,2019,4,0.5,"gdp",0.2,1.7089903528317,2.02201697652882,-5.3129447501408,NA,FALSE,17.8678643811284
"Canada",2020,NA,2020,4,0.5,"gdp",0.2,1.7089903528317,2.02201697652882,4.5408872787436,NA,FALSE,6.61020237923407
"Canada",2021,NA,2021,4,0.5,"gdp",0.2,1.7089903528317,2.02201697652882,3.43798171948653,NA,FALSE,3.8529384810914
"Canada",2022,NA,2022,4,0.5,"gdp",0.2,1.7089903528317,2.02201697652882,1.24892732179356,NA,FALSE,1.46318420129247
"Canada",2023,NA,2023,4,0.5,"gdp",0.2,1.65604085094309,2.02201697652882,NA,NA,NA,NA
"Canada",2024,NA,2024,4,0.5,"gdp",0.2,1.65604085094309,1.87856366208394,NA,NA,NA,NA
"Canada",2000,NA,2001,4,1,"gdp",0.2,2.21724997230723,3.10369469306828,3.28031622832838,NA,FALSE,1.3279985589113
"Canada",2001,NA,2002,4,1,"gdp",0.2,2.32691448175109,3.28031622832838,2.02287691329173,NA,FALSE,1.71349566772569
"Canada",2002,NA,2003,4,1,"gdp",0.2,2.32691448175109,3.28031622832838,2.93300091176396,NA,TRUE,0.95340174657729
"Canada",2003,NA,2004,4,1,"gdp",0.2,2.93300091176396,3.28031622832838,2.93568148137116,NA,TRUE,0.34731531656442
"Canada",2004,NA,2005,4,1,"gdp",0.2,2.93300091176396,3.10369469306828,2.75877959255639,NA,FALSE,0.606247079323246
"Canada",2005,NA,2006,4,1,"gdp",0.2,2.93300091176396,3.10369469306828,2.71331940270976,NA,FALSE,0.71989755393982
"Canada",2006,NA,2007,4,1,"gdp",0.2,2.93300091176396,3.10369469306828,0.414352989990952,NA,FALSE,6.46731358573684
"Canada",2007,NA,2008,4,1,"gdp",0.2,2.75877959255639,2.93568148137116,-2.46199986419378,NA,FALSE,13.2288505306902
"Canada",2008,NA,2009,4,1,"gdp",0.2,2.71331940270976,2.93300091176396,3.21488935788097,NA,FALSE,0.924402624346725
"Canada",2009,NA,2010,4,1,"gdp",0.2,2.71331940270976,2.93300091176396,2.40559852225579,NA,FALSE,0.988983710189125
"Canada",2010,NA,2011,4,1,"gdp",0.2,2.40559852225579,2.75877959255639,1.7089903528317,NA,FALSE,2.09470149386082
"Canada",2011,NA,2012,4,1,"gdp",0.2,2.40559852225579,2.75877959255639,2.02201697652882,NA,FALSE,1.31213493461803
"Canada",2012,NA,2013,4,1,"gdp",0.2,2.02287691329173,2.71331940270976,2.43927679182348,NA,TRUE,0.69044248941803
"Canada",2013,NA,2014,4,1,"gdp",0.2,2.40559852225579,2.71331940270976,1.0782975138163,NA,FALSE,3.6259734015527
"Canada",2014,NA,2015,4,1,"gdp",0.2,2.02201697652882,2.43927679182348,1.46776119706518,NA,FALSE,1.80289926395376
"Canada",2015,NA,2016,4,1,"gdp",0.2,1.7089903528317,2.40559852225579,3.04737801390693,NA,FALSE,2.30105689855194
"Canada",2016,NA,2017,4,1,"gdp",0.2,1.7089903528317,2.40559852225579,1.87856366208394,NA,TRUE,0.69660816942409
"Canada",2017,NA,2018,4,1,"gdp",0.2,1.7089903528317,2.02201697652882,1.65604085094309,NA,FALSE,0.445400378418645
"Canada",2018,NA,2019,4,1,"gdp",0.2,1.7089903528317,2.02201697652882,-5.3129447501408,NA,FALSE,17.8678643811284
"Canada",2019,NA,2020,4,1,"gdp",0.2,1.7089903528317,2.02201697652882,4.5408872787436,NA,FALSE,6.61020237923407
"Canada",2020,NA,2021,4,1,"gdp",0.2,1.7089903528317,2.02201697652882,3.43798171948653,NA,FALSE,3.8529384810914
"Canada",2021,NA,2022,4,1,"gdp",0.2,1.7089903528317,2.02201697652882,1.24892732179356,NA,FALSE,1.46318420129247
"Canada",2022,NA,2023,4,1,"gdp",0.2,1.65604085094309,2.02201697652882,NA,NA,NA,NA
"Canada",2023,NA,2024,4,1,"gdp",0.2,1.65604085094309,1.87856366208394,NA,NA,NA,NA
"Canada",2024,NA,2025,4,1,"gdp",0.2,1.65604085094309,1.65604085094309,NA,NA,NA,NA
"Canada",2000,NA,2000,4,0.5,"cpi",0.3,1.57760484983311,1.89390984728987,2.54467897330315,NA,FALSE,2.17564535749471
"Canada",2001,NA,2001,4,0.5,"cpi",0.3,1.57760484983311,1.89390984728987,2.27695832736599,NA,FALSE,1.41072922624568
"Canada",2002,NA,2002,4,0.5,"cpi",0.3,1.57760484983311,1.89390984728987,2.73694526109434,NA,FALSE,2.72497760832668
"Canada",2003,NA,2003,4,0.5,"cpi",0.3,1.70010733557129,2.09832313167162,1.84630058591067,NA,TRUE,0.39821579610033
"Canada",2004,NA,2004,4,0.5,"cpi",0.3,1.70010733557129,2.09832313167162,2.23456211948951,NA,FALSE,0.787470047008587
"Canada",2005,NA,2005,4,0.5,"cpi",0.3,1.79542204210987,2.25576022342775,2.00218136491059,NA,TRUE,0.460338181317875
"Canada",2006,NA,2006,4,0.5,"cpi",0.3,1.79542204210987,2.25576022342775,2.14602107835604,NA,TRUE,0.460338181317875
